Station Name,Station Code,"Station
Category",Division,Zone,District,State,Latitudes,Longitudes
LAOPANI,LPN,NSG6,LUMDING,NFR,NAGAON,ASSAM,92.59598917299999,26.2003076494
LONGAI,LGI,NSG6,LUMDING,NFR,KARIMGANJ,ASSAM,,
MAHAMADPUR-ASSAM,MPRA,NSG6,LUMDING,NFR,HAILAKANDI,ASSAM,,
MAHUR,MXR,NSG6,LUMDING,NFR,DIMA HASAO,ASSAM,93.126299,25.187996
MAIBANG,MBG,NSG6,LUMDING,NFR,DIMA HASAO,ASSAM,93.13537099999999,25.30497
MAIRABARI,MBO,NSG6,LUMDING,NFR,NAGAON,ASSAM,92.421058,26.450839000000002
MAISHASHAN,MSSN,NSG6,LUMDING,NFR,KARIMGANJ,ASSAM,,
MANDERDISA,MYD,NSG6,LUMDING,NFR,DIMA HASAO,ASSAM,93.123109,25.707319
MANGIAKAMI,MGKM,NSG6,LUMDING,NFR,WEST TRIPURA,TRIPURA,91.7101089758,23.8838302513
MANIPUR BAGAN,MOAR,NSG6,LUMDING,NFR,HAILAKANDI,ASSAM,92.54072000000001,24.400845
MANU,MANU,NSG6,LUMDING,NFR,DHALAI,TRIPURA,91.9989317505,23.9881925448
MANU BAZAR,MUBR,NSG6,LUMDING,NFR,DHALAI,TRIPURA,,
MIGRENDISA,MGE,NSG6,LUMDING,NFR,DIMA HASAO,ASSAM,93.06155700000001,25.171242
MOINARBAND,MRBD,NSG6,LUMDING,NFR,CACHAR,ASSAM,,
MONACHERRA,MNCR,NSG6,LUMDING,NFR,HAILAKANDI,ASSAM,92.550058,24.611951
MUPA,MUPA,NSG6,LUMDING,NFR,DIMA HASAO,ASSAM,93.122747,25.368686
NAGAON,NGAN,NSG6,LUMDING,NFR,NAGAON,ASSAM,92.67253075,26.356211990000002
NAILALUNG,NLN,NSG6,LUMDING,NFR,KARBI ANGLONG,ASSAM,93.3888097504,25.7743785055
NAOJAN,NJN,NSG6,LUMDING,NFR,GOLAGHAT,ASSAM,93.846465,26.13131
NARANGI,NNGE,NSG6,LUMDING,NFR,KAMRUP METRO,ASSAM,91.83577600000001,26.182961000000002
NEW HARANGAJAO,NHGJ,NSG6,LUMDING,NFR,DIMA HASAO,ASSAM,,
NEW KARIMGANJ,NKMG,NSG6,LUMDING,NFR,KARIMGANJ,ASSAM,,
NILAMBAZAR,NLBR,NSG6,LUMDING,NFR,KARIMGANJ,ASSAM,92.36512599999999,24.743292
OATING,OTN,NSG6,LUMDING,NFR,GOLAGHAT,ASSAM,93.9872737866,26.429808896500003
PANBARI,PNB,NSG6,LUMDING,NFR,KAMRUP METRO,ASSAM,91.951417,26.226727
PANCHGRAM,PNGM,NSG6,LUMDING,NFR,HAILAKANDI,ASSAM,92.598318,24.864358
PANIKHAITI,PHI,NSG6,LUMDING,NFR,KAMRUP METRO,ASSAM,91.8757005432,26.2119648863
PANISAGAR,PASG,NSG6,LUMDING,NFR,NORTH TRIPURA,TRIPURA,92.149035,24.27276
PATHARKANDI,PTKD,NSG6,LUMDING,NFR,KARIMGANJ,ASSAM,92.31911,24.604506
PATHARKHOLA,PKB,NSG6,LUMDING,NFR,KARBI ANGLONG,ASSAM,93.1029777271,25.7789313494
PENCHARTHAL,PEC,NSG6,LUMDING,NFR,UNAKOTI,TRIPURA,92.10823,24.196225
PHAKHOAGARM,PKGM,NSG6,LUMDING,NFR,KARIMGANJ,ASSAM,92.342438,24.641534
PHIDING,PDJ,NSG6,LUMDING,NFR,DIMA HASAO,ASSAM,93.14983,25.221835000000002
RAHA,RAHA,NSG6,LUMDING,NFR,NAGAON,ASSAM,92.522244,26.225359
RAMNATHPUR,RTRA,NSG6,LUMDING,NFR,KARIMGANJ,ASSAM,,
RANGAPAHAR,RXR,NSG6,LUMDING,NFR,KARBI ANGLONG,ASSAM,93.707766,25.854971000000003
RANGAPHAR CROSSING,RXRX,NSG6,LUMDING,NFR,DIMAPUR,NAGALAND,93.715179,25.868228
RANI GAIDINLIU,RGBP,NSG6,LUMDING,NFR,TAMENGLONG,MANIPUR,,
RUPAIGAON,RUP,NSG6,LUMDING,NFR,NAGAON,ASSAM,92.74226717410001,26.4125623913
SABROOM,SBRM,NSG6,LUMDING,NFR,SOUTH TRIPURA,TRIPURA,,
SALCHAPRA,SCA,NSG6,LUMDING,NFR,CACHAR,ASSAM,92.671939,24.827278
SALONA,SLON,NSG6,LUMDING,NFR,NAGAON,ASSAM,92.990043,26.503912999999997
SANTIR BAZAR,STRB,NSG6,LUMDING,NFR,SOUTH TRIPURA,TRIPURA,,
SEKERKOTE,SKKE,NSG6,LUMDING,NFR,GOMATI,TRIPURA,,
SENCHOA JN.,SCE,NSG6,LUMDING,NFR,NAGAON,ASSAM,92.6424819141,26.3116130653
SHRIBAR,SIBR,NSG6,LUMDING,NFR,CACHAR,ASSAM,,
SILGHAT TOWN,SHTT,NSG6,LUMDING,NFR,NAGAON,ASSAM,92.929931,26.608902
SONUABARI,SNBR,NSG6,LUMDING,NFR,MARIGAON,ASSAM,92.310137,26.172784
SRIKONA HALT,SXO,NSG6,LUMDING,NFR,CACHAR,ASSAM,92.71007999999999,24.837109
SUKHOVI,SKHV,NSG6,LUMDING,NFR,DIMAPUR,NAGALAND,,
SUKRITIPUR,SQF,NSG6,LUMDING,NFR,CACHAR,ASSAM,92.582849,24.913078000000002
TELIAMURA,TLMR,NSG6,LUMDING,NFR,KHOWAI,TRIPURA,91.617734,23.861247
TETELIA,TTLA,NSG6,LUMDING,NFR,KAMRUP METRO,ASSAM,92.00541,26.135912
THAILIK TWISA,THTW,NSG6,LUMDING,NFR,SOUTH TRIPURA,TRIPURA,,
THAKURKUCHI,TKC,NSG6,LUMDING,NFR,KAMRUP METRO,ASSAM,91.9222836917,26.234006114
THEKERAGURI,TGE,NSG6,LUMDING,NFR,NAGAON,ASSAM,92.40385900000001,26.199171
THINGOU,TGBP,NSG6,LUMDING,NFR,TAMENGLONG,MANIPUR,,
TILBHUM,TBX,NSG6,LUMDING,NFR,KARIMGANJ,ASSAM,92.245466,24.465833
UDAIPUR,UDPU,NSG6,LUMDING,NFR,GOMATI,TRIPURA,,
VANGAICHUNGPAO,VNGP,NSG6,LUMDING,NFR,TAMENGLONG,MANIPUR,,
BEDETTI,BVV,HG2,RANGIYA,NFR,BISWANATH,ASSAM,,
GUAGACHHA,GSA,HG2,RANGIYA,NFR,BARPETA,ASSAM,91.01633199999999,26.501588
NIZ-SARIHA,NSRH,HG2,RANGIYA,NFR,BARPETA,ASSAM,91.2211261203,26.4860621389
SIAJULI,SWJ,HG2,RANGIYA,NFR,DHEMAJI,ASSAM,,
UTTARKATHANI,UKE,HG2,RANGIYA,NFR,LAKHIMPUR,ASSAM,,
BELSIRI,BLRE,HG3,RANGIYA,NFR,SONITPUR,ASSAM,92.51446299999999,26.800480999999998
BRAHMAJAN,BJL,HG3,RANGIYA,NFR,BISWANATH,ASSAM,,
CHARDUAR,CHOD,HG3,RANGIYA,NFR,SONITPUR,ASSAM,,
DIPA,DIPA,HG3,RANGIYA,NFR,DHEMAJI,ASSAM,,
GAMANI,GAMN,HG3,RANGIYA,NFR,SONITPUR,ASSAM,,
HUGRAJULI,HJLI,HG3,RANGIYA,NFR,SONITPUR,ASSAM,92.35864099999999,26.805203
JIADHAL,JFD,HG3,RANGIYA,NFR,DHEMAJI,ASSAM,,
JONEKARANG HALT,JYK,HG3,RANGIYA,NFR,DHEMAJI,ASSAM,,
MONABARI,MFC,HG3,RANGIYA,NFR,BISWANATH,ASSAM,,
MORIDHAL,MYO,HG3,RANGIYA,NFR,DHEMAJI,ASSAM,,
SISIBORGAON,SBGN,HG3,RANGIYA,NFR,DHEMAJI,ASSAM,,
SUBANSIRI,SUZ,HG3,RANGIYA,NFR,DHEMAJI,ASSAM,,
TANIJAN,TUJ,HG3,RANGIYA,NFR,LAKHIMPUR,ASSAM,,
TIPLING,TPG,HG3,RANGIYA,NFR,LAKHIMPUR,ASSAM,,
NEW BONGAIGAON JN,NBQ,NSG3,RANGIYA,NFR,BONGAIGAON,ASSAM,90.53684346440001,26.4758354405
RANGIYA JN.,RNY,NSG3,RANGIYA,NFR,KAMRUP,ASSAM,91.605929,26.447900999999998
BARPETA ROAD,BPRD,NSG4,RANGIYA,NFR,BARPETA,ASSAM,90.9639649,26.5028473
NAHARLAGUN,NHLN,NSG4,RANGIYA,NFR,PAPUM PARE,ARUNACHAL PRADESH,,
BIJNI,BJF,NSG5,RANGIYA,NFR,CHIRANG,ASSAM,90.70782700000001,26.497967
BONGAIGAON,BNGN,NSG5,RANGIYA,NFR,BONGAIGAON,ASSAM,90.560548,26.478293
GOALPARA TOWN,GLPT,NSG5,RANGIYA,NFR,GOALPARA,ASSAM,90.62065899999999,26.126534999999997
GOGAMUKH,GOM,NSG5,RANGIYA,NFR,DHEMAJI,ASSAM,,
HARMUTI,HMY,NSG5,RANGIYA,NFR,LAKHIMPUR,ASSAM,,
MURKEONG SELEK,MZS,NSG5,RANGIYA,NFR,DHEMAJI,ASSAM,,
NALBARI,NLV,NSG5,RANGIYA,NFR,NALBARI,ASSAM,91.440291,26.450629
NORTH LAKHIMPUR,NLP,NSG5,RANGIYA,NFR,LAKHIMPUR,ASSAM,,
PATHSHALA,PBL,NSG5,RANGIYA,NFR,BARPETA,ASSAM,91.176255,26.497475
RANGAPARA NORTH,RPAN,NSG5,RANGIYA,NFR,SONITPUR,ASSAM,92.682658,26.8215934
TANGLA,TNL,NSG5,RANGIYA,NFR,UDALGURI,ASSAM,91.912274,26.658355
TIHU,TIHU,NSG5,RANGIYA,NFR,NALBARI,ASSAM,91.267699,26.471321
ABHAYAPURI ASSAM,AYU,NSG6,RANGIYA,NFR,BONGAIGAON,ASSAM,90.641696,26.356599
AMJONGA,AMGA,NSG6,RANGIYA,NFR,GOALPARA,ASSAM,90.8529670435,25.9816211386
ARCHIPATHAR,ACPR,NSG6,RANGIYA,NFR,DHEMAJI,ASSAM,,
AZARA,AZA,NSG6,RANGIYA,NFR,KAMRUP,ASSAM,91.613927,26.099339999999998
BAIHATA,BIZ,NSG6,RANGIYA,NFR,KAMRUP,ASSAM,91.684343,26.343713
BALIPARA,BVU,NSG6,RANGIYA,NFR,SONITPUR,ASSAM,,
BAMUNIGAON,BMGN,NSG6,RANGIYA,NFR,KAMRUP,ASSAM,91.282876,26.01201
BHALUKPONG,BHNG,NSG6,RANGIYA,NFR,WEST KAMENG,ARUNACHAL PRADESH,,
BINDUKURI,BKTB,NSG6,RANGIYA,NFR,SONITPUR,ASSAM,92.734685,26.709021999999997
BOGINADI,BGND,NSG6,RANGIYA,NFR,LAKHIMPUR,ASSAM,,
BOKO,BOKO,NSG6,RANGIYA,NFR,KAMRUP,ASSAM,91.219674,25.999791
BORDOLANI,BDLN,NSG6,RANGIYA,NFR,DHEMAJI,ASSAM,,
CHANGSARI,CGS,NSG6,RANGIYA,NFR,KAMRUP,ASSAM,91.693023,26.256204
CHAPRAKATA,CPQ,NSG6,RANGIYA,NFR,BONGAIGAON,ASSAM,90.6120253168,26.4928550164
CHAYGAON,CGON,NSG6,RANGIYA,NFR,KAMRUP,ASSAM,91.3952511639,26.064069106999998
DEKARGAON,DKGN,NSG6,RANGIYA,NFR,SONITPUR,ASSAM,92.763075,26.681165999999997
DHALAIBI,DQL,NSG6,RANGIYA,NFR,SONITPUR,ASSAM,,
DHEKIAJULI ROAD,DKJR,NSG6,RANGIYA,NFR,SONITPUR,ASSAM,92.452548,26.809213999999997
DHEMAJI,DMC,NSG6,RANGIYA,NFR,DHEMAJI,ASSAM,,
DHUPDHARA,DPRA,NSG6,RANGIYA,NFR,GOALPARA,ASSAM,91.066009,25.979779
DUBIA,DBW,NSG6,RANGIYA,NFR,BISWANATH,ASSAM,,
DUDHNOI,DDNI,NSG6,RANGIYA,NFR,GOALPARA,ASSAM,90.76188,26.001459
GHOGRAPAR,GOE,NSG6,RANGIYA,NFR,NALBARI,ASSAM,91.539986,26.450741999999998
GOHPUR,GPZ,NSG6,RANGIYA,NFR,BISWANATH,ASSAM,,
GORESWAR,GVR,NSG6,RANGIYA,NFR,BAKSA,ASSAM,91.72046680000001,26.526055630000002
GUMTO,GMTO,NSG6,RANGIYA,NFR,PAPUM PARE,ARUNACHAL PRADESH,,
HARISINGA,HRSN,NSG6,RANGIYA,NFR,UDALGURI,ASSAM,91.985001,26.72438
HELEM,HML,NSG6,RANGIYA,NFR,BISWANATH,ASSAM,,
JOGIGHOPA,JPZ,NSG6,RANGIYA,NFR,BONGAIGAON,ASSAM,90.576384,26.241537
KAITHALKUCHI,KTCH,NSG6,RANGIYA,NFR,NALBARI,ASSAM,91.339022,26.450315
KATHALPUKHURI,KTPR,NSG6,RANGIYA,NFR,LAKHIMPUR,ASSAM,,
KENDUKANA,KDKN,NSG6,RANGIYA,NFR,KAMRUP,ASSAM,91.63681,26.374067
KHANDIKAR,KYO,NSG6,RANGIYA,NFR,BAKSA,ASSAM,91.642769,26.463321
KHOIRABARI,KBY,NSG6,RANGIYA,NFR,UDALGURI,ASSAM,91.840413,26.626143000000003
KRISHNAI,KRNI,NSG6,RANGIYA,NFR,GOALPARA,ASSAM,90.68256799999999,26.070884
LAIMEKURI,LMY,NSG6,RANGIYA,NFR,DHEMAJI,ASSAM,,
LILABARI,LBI,NSG6,RANGIYA,NFR,LAKHIMPUR,ASSAM,,
MAJBAT,MJBT,NSG6,RANGIYA,NFR,UDALGURI,ASSAM,92.287814,26.784587
MAJGAON-ASSARN,MZQ,NSG6,RANGIYA,NFR,BONGAIGAON,ASSAM,90.57413700000001,26.430697
MENDIPATHAR,MNDP,NSG6,RANGIYA,NFR,NORTH GARO HILLS,MEGHALAYA,,
MIRZA,MRZA,NSG6,RANGIYA,NFR,KAMRUP,ASSAM,91.51740114900001,26.0727512878
MISAMARI,MSMI,NSG6,RANGIYA,NFR,SONITPUR,ASSAM,92.595773,26.811265
NEW MISAMARI,NMM,NSG6,RANGIYA,NFR,SONITPUR,ASSAM,92.57545400000001,26.810166
NIZBARGANJ,NBX,NSG6,RANGIYA,NFR,BISWANATH,ASSAM,,
NIZCHATIA,NCA,NSG6,RANGIYA,NFR,BISWANATH,ASSAM,,
NOLBARI,NOLB,NSG6,RANGIYA,NFR,GOALPARA,ASSAM,,
PANCHRATNA,PNVT,NSG6,RANGIYA,NFR,GOALPARA,ASSAM,90.55599600000001,26.158866
PATILADAHA,PTLD,NSG6,RANGIYA,NFR,BONGAIGAON,ASSAM,90.78453400000001,26.504091000000003
RANGJULI,RGJI,NSG6,RANGIYA,NFR,GOALPARA,ASSAM,90.95595800000001,25.988405
ROWTA BAGAN,RWTB,NSG6,RANGIYA,NFR,UDALGURI,ASSAM,92.21490999999999,26.736799
SILANIBARI,SOB,NSG6,RANGIYA,NFR,LAKHIMPUR,ASSAM,,
SILAPATHAR,SPTR,NSG6,RANGIYA,NFR,DHEMAJI,ASSAM,,
SIMEN CHAPARI,SMCP,NSG6,RANGIYA,NFR,DHEMAJI,ASSAM,,
SINGRA,SNCA,NSG6,RANGIYA,NFR,KAMRUP,ASSAM,91.143131,25.984617
SORBHOG,SBE,NSG6,RANGIYA,NFR,BARPETA,ASSAM,90.88828099999999,26.494286000000002
SORUPETA,SPQ,NSG6,RANGIYA,NFR,BARPETA,ASSAM,91.0760593414,26.4996888512
SRIPANI,SRPN,NSG6,RANGIYA,NFR,DHEMAJI,ASSAM,,
TATIBAHAR,TBH,NSG6,RANGIYA,NFR,LAKHIMPUR,ASSAM,,
TELAM,TQM,NSG6,RANGIYA,NFR,DHEMAJI,ASSAM,,
THAKURBARI,TKTB,NSG6,RANGIYA,NFR,SONITPUR,ASSAM,92.699488,26.797642000000003
UDALGURI,ULG,NSG6,RANGIYA,NFR,UDALGURI,ASSAM,92.094329,26.744291
VISHWANATH CHARALI,VNE,NSG6,RANGIYA,NFR,BISWANATH,ASSAM,,
BADULIPAR,BLPR,HG3,TINSUKIA,NFR,GOLAGHAT,ASSAM,93.87912899999999,26.646825
BARGOLAI,BGLI,HG3,TINSUKIA,NFR,TINSUKIA,ASSAM,95.703548,27.287485999999998
BARUA NAGAR,BRNR,HG3,TINSUKIA,NFR,SIVASAGAR,ASSAM,95.23363789119999,27.143953401599997
DESANG,DSX,HG3,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.686324,27.056054999999997
KHARAHAT,KRHT,HG3,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.74965900000001,27.070551000000002
KHARIKATIA,KQY,HG3,TINSUKIA,NFR,JORHAT,ASSAM,94.248092,26.615923
KHUMTAI,KUTI,HG3,TINSUKIA,NFR,GOLAGHAT,ASSAM,93.86427300000001,26.626403999999997
LAHING,LH,HG3,TINSUKIA,NFR,JORHAT,ASSAM,94.4371491022,26.7412013647
LONGPATIA,LPTA,HG3,TINSUKIA,NFR,SIVASAGAR,ASSAM,95.0953363135,27.0797307213
MAHUTGAON,MUGN,HG3,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.79288199999999,26.962757
MOHKHUTI,MHKT,HG3,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.80821,27.106537
MORAN,MOX,HG3,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.88840400000001,27.147109999999998
MOUBUND,MOBD,HG3,TINSUKIA,NFR,GOLAGHAT,ASSAM,94.071748,26.66857
POWAI,PWA,HG3,TINSUKIA,NFR,TINSUKIA,ASSAM,95.646229,27.35353
RANGALITING,RNGG,HG3,TINSUKIA,NFR,GOLAGHAT,ASSAM,93.918286,26.656417
ROWRIAH,RWH,HG3,TINSUKIA,NFR,JORHAT,ASSAM,94.17244099999999,26.721887
SEPON,SEPN,HG3,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.85643400000001,27.117144
DIBRUGARH,DBRG,NSG3,TINSUKIA,NFR,DIBRUGARH,ASSAM,94.93525791020001,27.463606565899997
DIBRUGARH TOWN,DBRT,NSG3,TINSUKIA,NFR,DIBRUGARH,ASSAM,94.9019739417,27.4781132774
MARIANI JN.,MXN,NSG3,TINSUKIA,NFR,JORHAT,ASSAM,94.30820299999999,26.652434999999997
NEW TINSUKIA JN,NTSK,NSG3,TINSUKIA,NFR,TINSUKIA,ASSAM,95.334128,27.479748
JORHAT TOWN,JTTN,NSG4,TINSUKIA,NFR,JORHAT,ASSAM,94.217106,26.750692
SIMALUGURI JN.,SLGR,NSG4,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.756816,26.917281
AMGURI,AGI,NSG5,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.524011,26.812601
BHOJO,BOJ,NSG5,TINSUKIA,NFR,CHARAIDEO,ASSAM,95.03240600000001,27.0635982
DULIAJAN,DJG,NSG5,TINSUKIA,NFR,DIBRUGARH,ASSAM,95.30695200000001,27.367712
FURKATING JN.,FKG,NSG5,TINSUKIA,NFR,GOLAGHAT,ASSAM,94.00269200000001,26.465652000000002
MORANHAT,MRHT,NSG5,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.9193076,27.1829782
NAHARKATIYA,NHK,NSG5,TINSUKIA,NFR,DIBRUGARH,ASSAM,95.32977500000001,27.289403
NAMRUP,NAM,NSG5,TINSUKIA,NFR,DIBRUGARH,ASSAM,95.313642,27.19627
TINSUKIA JN.,TSK,NSG5,TINSUKIA,NFR,TINSUKIA,ASSAM,95.356367,27.4864
BALIMARA,BTZ,NSG6,TINSUKIA,NFR,DIBRUGARH,ASSAM,95.333576,27.236867999999998
BARA HAPJAN,BPJ,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,,
BARUA BAMUNGAON,BBGN,NSG6,TINSUKIA,NFR,GOLAGHAT,ASSAM,93.944693,26.662157
BHALUKMARA,BLMR,NSG6,TINSUKIA,NFR,JORHAT,ASSAM,94.143709,26.685532
BORDUBI ROAD,BDT,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,95.314595,27.399181
BORHAT,BFD,NSG6,TINSUKIA,NFR,SIVASAGAR,ASSAM,95.277512,27.164263
CHABUA,CHB,NSG6,TINSUKIA,NFR,DIBRUGARH,ASSAM,95.1720581342,27.481420709000002
CHAKITING,CFG,NSG6,TINSUKIA,NFR,GOLAGHAT,ASSAM,94.0956546234,26.5616754046
CHALKHOWA,CKW,NSG6,TINSUKIA,NFR,DIBRUGARH,ASSAM,94.9592046722,27.4656628037
CHARALI,CGF,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,95.3509509503,27.4496656596
CINNAMARA,CMA,NSG6,TINSUKIA,NFR,DIBRUGARH,ASSAM,94.169432,26.715526999999998
DANGARI,DNGI,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,,
DHAMALGAON,DMGN,NSG6,TINSUKIA,NFR,DIBRUGARH,ASSAM,94.85656900000001,27.325566
DIGBOI,DBY,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,95.61698200000001,27.383483
DIKOM,DKM,NSG6,TINSUKIA,NFR,DIBRUGARH,ASSAM,95.0806742816,27.4642265659
DUM DUMA TOWN,DUT,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,,
GOLAGHAT,GLGT,NSG6,TINSUKIA,NFR,GOLAGHAT,ASSAM,93.9611898,26.508626
HANSARA,HNR,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,,
KAMARBANDHA ALI,KXL,NSG6,TINSUKIA,NFR,GOLAGHAT,ASSAM,94.056352,26.529561
KHOWANG,KOWN,NSG6,TINSUKIA,NFR,DIBRUGARH,ASSAM,94.895843,27.299563
LAHOAL,LHL,NSG6,TINSUKIA,NFR,DIBRUGARH,ASSAM,94.999525,27.4525
LAKWA,LXA,NSG6,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.8439823962,27.004637018300002
LEDO,LEDO,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,95.725374,27.288435
LEPETKATA,LPK,NSG6,TINSUKIA,NFR,DIBRUGARH,ASSAM,,
MAKUM JN.,MJN,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,95.440958,27.485742
MARGHERITA,MRG,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,95.6726,27.289315000000002
MEZENGA,MZA,NSG6,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.679344,26.884475000000002
NAKACHARI,NCH,NSG6,TINSUKIA,NFR,JORHAT,ASSAM,94.3939129431,26.7081333353
NAMTIALI,NMT,NSG6,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.619336,26.851588
NAZIRA,NZR,NSG6,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.72847999999999,26.905961
NEW SISIBORGAON,NSBG,NSG6,TINSUKIA,NFR,DHEMAJI,ASSAM,,
NUMALIGARH,NMGY,NSG6,TINSUKIA,NFR,GOLAGHAT,ASSAM,93.865713,26.601184
PANITOLA,PNT,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,95.2499423993,27.4967510918
RUPAI,RPY,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,,
SAFRAI,SFR,NSG6,TINSUKIA,NFR,CHARAIDEO,ASSAM,94.942883,27.029014999999998
SAPEKHATI,SPK,NSG6,TINSUKIA,NFR,CHARAIDEO,ASSAM,95.160918,27.110416
SELENGHAT,SLX,NSG6,TINSUKIA,NFR,JORHAT,ASSAM,94.4827626898,26.783438032899998
SIBSAGAR TOWN,SRTN,NSG6,TINSUKIA,NFR,SIVASAGAR,ASSAM,94.643517,26.989967999999998
SRIPURIAGAON,SPGN,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,95.3515292572,27.4659128037
TALAP,TLL,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,,
TANGANI,TNGN,NSG6,TINSUKIA,NFR,DHEMAJI,ASSAM,,
TINGRAI,TII,NSG6,TINSUKIA,NFR,TINSUKIA,ASSAM,95.535143,27.464468
TITABAR,TTB,NSG6,TINSUKIA,NFR,JORHAT,ASSAM,94.199758,26.602048
KUMBHAWAS MUNDHALIA,KWMD,HG2,DELHI,NR,GURUGRAM,HARYANA,76.660871,28.255391
NEW KAITHAL HALT,NKLE,HG2,DELHI,NR,KAITHAL,HARYANA,,
THANA BHAWAN TOWN,TBTN,HG2,DELHI,NR,SHAMLI,UTTAR PRADESH,77.402047,29.581129999999998
AHERA,AHQ,HG3,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.27862400000001,28.926420999999998
AILAM HALT,AILM,HG3,DELHI,NR,MUZAFFARNAGAR,UTTAR PRADESH,77.2915349414,29.2719947091
ALAWALPUR IDRISPUR,AIH,HG3,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.27163889890001,29.0477960432
ANAND VIHAR HALT,ANVR,HG3,DELHI,NR,NORTH EAST,DELHI,77.3140236,28.6486144
ASAN,ASAN,HG3,DELHI,NR,JIND,HARYANA,76.882594,29.40129
ASRA HALT,ASAR,HG3,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.29144328,29.249760774200002
BARKA HALT,BADK,HG3,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.2733021582,29.0725646906
BARWASNI HALT,BRNI,HG3,DELHI,NR,SONIPAT,HARYANA,,
BAWLI HALT,BAOL,HG3,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.278015354,29.140457035199997
BEHTA HAZIPUR,BHHZ,HG3,DELHI,NR,GHAZIABAD,UTTAR PRADESH,77.304041,28.719730000000002
BHAINSWAN,BASN,HG3,DELHI,NR,SONIPAT,HARYANA,76.680769,29.094392
BHAMBHEWA,BHMW,HG3,DELHI,NR,ROHTAK,HARYANA,,
BHANKALA,BNQL,HG3,DELHI,NR,SAHARANPUR,UTTAR PRADESH,77.4743493237,29.845590837699998
BHUDPUR,BDHP,HG3,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.29116829590001,29.218093878
BINJHOL,BNJL,HG3,DELHI,NR,PANIPAT,HARYANA,76.92378099999999,29.344605
BUDHA KHERA,BKDE,HG3,DELHI,NR,JIND,HARYANA,76.557193,29.378719
BUTANA HALT,BUTN,HG3,DELHI,NR,KARNAL,HARYANA,,
CHANAKYAPURI,CNKP,HG3,DELHI,NR,SOUTH WEST,DELHI,77.172004,28.591905
CHANDER NAGAR HALT,CNJ,HG3,DELHI,NR,NORTH EAST,DELHI,77.33120100000001,28.662871000000003
DATEWAS,DTW,HG3,DELHI,NR,MANSA,PUNJAB,75.616682,29.893255
DHURANA,DHRN,HG3,DELHI,NR,SONIPAT,HARYANA,76.803295,29.253606
DIGHAL,DGHL,HG3,DELHI,NR,JHAJJAR,HARYANA,,
DUHAI,DXH,HG3,DELHI,NR,GHAZIABAD,UTTAR PRADESH,77.480363,28.730283
FAKHARPUR HALT,FAP,HG3,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.293521,28.846965
GAON BARODA,GNBA,HG3,DELHI,NR,JIND,HARYANA,,
GEONG HALT,GXG,HG3,DELHI,NR,KAITHAL,HARYANA,76.466397041,29.8223584375
GOKALGARH,GKG,HG3,DELHI,NR,REWARI,HARYANA,,
GOKULPUR SABOLI HALT,GPSL,HG3,DELHI,NR,NORTH EAST,DELHI,,
GOTRA,GTRA,HG3,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.30096,28.807889
GUJRAN-BALWA HALT,GLBN,HG3,DELHI,NR,SHAMLI,UTTAR PRADESH,77.301364624,29.4068014069
GURTHURI,GRZ,HG3,DELHI,NR,JIND,HARYANA,76.177379,29.648169000000003
HARHAR FATEHPUR,HHP,HG3,DELHI,NR,MUZAFFARNAGAR,UTTAR PRADESH,77.38734198969999,29.5622491051
HARSANA KALAN,HNN,HG3,DELHI,NR,SONIPAT,HARYANA,77.039135,28.945425
ISHAPUR KHERI HALT,ISRI,HG3,DELHI,NR,SONIPAT,HARYANA,,
